Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
BCIStateUpdated;2021-01-28 16:24:59.4888;1;c0f43b3555b87430cd593f9d9f785c6a;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 16:25:02.9427;197;c0f43b3555b87430cd593f9d9f785c6a;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 16:25:03.0285;198;c0f43b3555b87430cd593f9d9f785c6a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 16:25:04.7220;310;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:25:12.9661;868;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Open;0;0.0000;0.0000;Running;1.6953;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 16:25:16.6953;1156;c0f43b3555b87430cd593f9d9f785c6a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6706;1;NULL
InputWindowChange;2021-01-28 16:25:16.6982;1156;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Closed;0;-0.2473;0.0000;Running;1.6953;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 16:25:16.7012;1156;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Closed;0;-0.2473;0.0000;Running;1.6953;9;0.0500;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-28 16:25:16.7042;1157;c0f43b3555b87430cd593f9d9f785c6a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6456;1;NULL
MotorImagery;2021-01-28 16:25:16.9346;1175;c0f43b3555b87430cd593f9d9f785c6a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6706;2;NULL
Rest;2021-01-28 16:25:17.2079;1197;c0f43b3555b87430cd593f9d9f785c6a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6512;2;NULL
InputWindowChange;2021-01-28 16:25:25.8448;1785;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Open;1;-0.2473;0.0000;Running;1.6063;9;0.0500;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:25:27.4456;1892;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Closed;1;-2.6359;0.0000;Running;1.6063;9;0.0500;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 16:25:27.4476;1892;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Closed;1;-2.6359;0.0000;Running;1.6063;9;0.0500;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
InputWindowChange;2021-01-28 16:25:37.7647;2606;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Open;2;-2.6359;0.0000;Running;1.3490;9;0.0500;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 16:25:38.2634;2639;c0f43b3555b87430cd593f9d9f785c6a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7392;3;NULL
InputWindowChange;2021-01-28 16:25:38.2634;2639;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Closed;2;-6.1188;0.0000;Running;1.3490;9;0.0500;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 16:25:38.2644;2639;c0f43b3555b87430cd593f9d9f785c6a;anonymous;NULL;Closed;2;-6.1188;0.0000;Running;1.3490;8;0.1000;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-28 16:25:38.8594;2675;c0f43b3555b87430cd593f9d9f785c6a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6532;3;NULL
