Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-28 16:25:03.0295;198;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1390;ReceivingData
Sample;2021-01-28 16:25:03.0524;199;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1259;ReceivingData
Sample;2021-01-28 16:25:03.1332;204;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1115;ReceivingData
Sample;2021-01-28 16:25:03.1581;205;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1099;ReceivingData
Sample;2021-01-28 16:25:03.1671;206;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1166;ReceivingData
Sample;2021-01-28 16:25:03.2988;213;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1067;ReceivingData
Sample;2021-01-28 16:25:03.3357;214;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1047;ReceivingData
Sample;2021-01-28 16:25:03.4005;218;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1116;ReceivingData
Sample;2021-01-28 16:25:03.4085;219;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1256;ReceivingData
Sample;2021-01-28 16:25:03.5491;229;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1643;ReceivingData
Sample;2021-01-28 16:25:03.5631;230;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.2415;ReceivingData
Sample;2021-01-28 16:25:03.6558;238;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.3066;ReceivingData
Sample;2021-01-28 16:25:03.6678;239;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.3072;ReceivingData
Sample;2021-01-28 16:25:03.7695;247;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.2295;ReceivingData
Sample;2021-01-28 16:25:03.7880;248;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1460;ReceivingData
Sample;2021-01-28 16:25:03.8930;256;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1205;ReceivingData
Sample;2021-01-28 16:25:03.9029;257;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1231;ReceivingData
Sample;2021-01-28 16:25:04.0371;269;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1278;ReceivingData
Sample;2021-01-28 16:25:04.0521;270;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1250;ReceivingData
Sample;2021-01-28 16:25:04.0650;271;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1300;ReceivingData
Sample;2021-01-28 16:25:04.1889;277;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1278;ReceivingData
Sample;2021-01-28 16:25:04.1949;278;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1105;ReceivingData
Sample;2021-01-28 16:25:04.2707;284;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1178;ReceivingData
Sample;2021-01-28 16:25:04.2796;285;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1168;ReceivingData
Sample;2021-01-28 16:25:04.5589;302;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1207;ReceivingData
Sample;2021-01-28 16:25:04.5729;303;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1071;ReceivingData
Sample;2021-01-28 16:25:04.5934;304;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1164;ReceivingData
Sample;2021-01-28 16:25:04.6013;305;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1192;ReceivingData
Sample;2021-01-28 16:25:04.6861;310;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1222;ReceivingData
Sample;2021-01-28 16:25:04.7270;311;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1256;ReceivingData
Sample;2021-01-28 16:25:04.8427;318;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.1927;ReceivingData
Sample;2021-01-28 16:25:04.8546;319;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.3574;ReceivingData
Sample;2021-01-28 16:25:04.9484;325;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.3754;ReceivingData
Sample;2021-01-28 16:25:04.9683;326;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.3227;ReceivingData
Sample;2021-01-28 16:25:05.1289;331;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.3447;ReceivingData
Sample;2021-01-28 16:25:05.1349;332;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.3396;ReceivingData
Sample;2021-01-28 16:25:05.1648;333;c0f43b3555b87430cd593f9d9f785c6a;anonymous;0.3416;ReceivingData
