Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
BCIStateUpdated;2021-01-28 13:07:16.7371;1;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 13:07:19.3003;16;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 13:07:19.3741;21;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 13:07:24.5732;231;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:07:26.5397;342;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;NULL;Open;0;0.0000;0.0000;Running;3.2678;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:07:31.5583;634;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;NULL;Closed;0;0.0167;0.0000;Running;3.2678;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:07:31.5642;634;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;NULL;Closed;0;0.0167;0.0000;Running;3.2678;11;0.0000;0;0.0000;8;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
MotorImagery;2021-01-28 13:07:32.9331;716;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7207;1;(0.742 0.731 0.732 0.721 0.729 0.741 0.746 0.746 )
Rest;2021-01-28 13:07:33.0548;723;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7142;1;(0.742 0.731 0.732 0.721 0.714 0.741 0.746 0.746 )
InputWindowChange;2021-01-28 13:07:33.5405;752;c2ed0c4c23a0b20f6fdad1faf9046301;anonymous;NULL;Open;1;0.0000;0.0000;Running;4.7698;11;0.0000;0;0.0000;8;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
