Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
InputWindowChange;2021-01-28 10:10:33.0976;3268;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;6;-1.9845;0.0000;Running;3.5126;15;0.2500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:10:33.0976;3268;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;6;-1.9845;0.0000;Running;3.5126;14;0.3000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:10:33.2193;3275;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6898;6;(0.690 0.760 0.759 0.772 0.766 0.767 0.783 0.739 );NULL
InputWindowChange;2021-01-28 10:10:37.0954;3502;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;7;0.0000;0.0000;Running;4.6384;14;0.3000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:10:38.1772;3566;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8266;7;(0.840 0.876 0.861 0.827 0.713 0.728 0.741 0.797 );NULL
InputWindowChange;2021-01-28 10:10:38.1782;3566;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;7;-3.9143;0.0000;Running;4.6384;14;0.3000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:10:38.1792;3566;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;7;-3.9143;0.0000;Running;4.6384;13;0.3500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:10:38.7278;3597;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6928;7;(0.767 0.735 0.746 0.701 0.693 0.778 0.777 0.747 );NULL
InputWindowChange;2021-01-28 10:10:44.1055;3912;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;8;0.0000;0.0000;Running;2.7307;13;0.3500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:10:46.7372;4066;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7143;8;(0.742 0.740 0.714 0.728 0.747 0.780 0.786 0.790 );NULL
InputWindowChange;2021-01-28 10:10:46.7382;4066;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;8;-2.3675;0.0000;Running;2.7307;13;0.3500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:10:46.7382;4066;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;8;-2.3675;0.0000;Running;2.7307;12;0.4000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:10:47.4010;4105;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6972;8;(0.825 0.811 0.824 0.781 0.746 0.697 0.767 0.821 );NULL
MotorImagery;2021-01-28 10:10:49.0741;4203;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7446;9;(0.720 0.745 0.725 0.764 0.794 0.792 0.771 0.710 );NULL
Rest;2021-01-28 10:10:49.3214;4217;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5928;9;(0.720 0.745 0.748 0.707 0.593 0.792 0.771 0.710 );NULL
InputWindowChange;2021-01-28 10:10:51.1236;4323;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;9;0.0000;0.0000;Running;4.3557;12;0.4000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:10:52.7695;4420;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7457;10;(0.740 0.738 0.746 0.748 0.770 0.802 0.785 0.746 );NULL
InputWindowChange;2021-01-28 10:10:52.7705;4420;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;9;-3.3501;0.0000;Running;4.3557;12;0.4000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:10:52.7705;4420;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;9;-3.3501;0.0000;Running;4.3557;11;0.4500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:10:53.2739;4450;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6647;10;(0.747 0.744 0.762 0.745 0.740 0.715 0.703 0.665 );NULL
MotorImagery;2021-01-28 10:10:55.2006;4563;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8039;11;(0.804 0.808 0.821 0.823 0.756 0.760 0.798 0.803 );NULL
Rest;2021-01-28 10:10:55.5726;4585;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6870;11;(0.804 0.800 0.781 0.765 0.707 0.687 0.798 0.803 );NULL
InputWindowChange;2021-01-28 10:10:58.1249;4735;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;10;0.0000;0.0000;Running;2.6089;11;0.4500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:11:01.0704;4906;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7867;12;(0.767 0.777 0.787 0.701 0.782 0.789 0.766 0.760 );NULL
InputWindowChange;2021-01-28 10:11:01.0704;4906;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;10;-2.0516;0.0000;Running;2.6089;11;0.4500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:11:01.0714;4906;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;10;-2.0516;0.0000;Running;2.6089;10;0.5000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:11:01.9655;4958;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6796;12;(0.719 0.680 0.865 0.860 0.851 0.830 0.806 0.805 );NULL
InputWindowChange;2021-01-28 10:11:05.1354;5144;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;11;0.0000;0.0000;Running;3.5016;10;0.5000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:11:10.1505;5437;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;11;0.0113;0.0000;Running;3.5016;10;0.5000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:11:10.1555;5437;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;11;0.0113;0.0000;Running;3.5016;10;0.5000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 10:11:12.1514;5554;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;12;0.0000;0.0000;Running;1.3701;10;0.5000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:11:14.4635;5690;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7313;13;(0.767 0.731 0.716 0.742 0.786 0.799 0.793 0.758 );NULL
InputWindowChange;2021-01-28 10:11:14.4635;5690;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;12;-2.6852;0.0000;Running;1.3701;10;0.5000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:11:14.4645;5690;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;12;-2.6852;0.0000;Running;1.3701;9;0.5500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:11:15.0036;5722;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6826;13;(0.707 0.730 0.683 0.742 0.722 0.737 0.744 0.741 );NULL
InputWindowChange;2021-01-28 10:11:19.1580;5966;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;13;0.0000;0.0000;Running;4.5676;9;0.5500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:11:21.9410;6129;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7932;14;(0.748 0.767 0.786 0.767 0.745 0.785 0.793 0.703 );NULL
InputWindowChange;2021-01-28 10:11:21.9429;6129;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;13;-2.2179;0.0000;Running;4.5676;9;0.5500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:11:21.9449;6129;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;13;-2.2179;0.0000;Running;4.5676;8;0.6000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:11:22.7880;6179;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6504;14;(0.795 0.779 0.741 0.650 0.805 0.842 0.826 0.802 );NULL
MotorImagery;2021-01-28 10:11:24.1919;6262;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7693;15;(0.763 0.776 0.758 0.769 0.734 0.751 0.714 0.721 );NULL
Rest;2021-01-28 10:11:24.6966;6292;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6537;15;(0.764 0.752 0.738 0.730 0.654 0.784 0.784 0.782 );NULL
MotorImagery;2021-01-28 10:11:25.3548;6331;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7892;16;(0.781 0.739 0.764 0.750 0.760 0.761 0.804 0.789 );NULL
Rest;2021-01-28 10:11:25.7617;6355;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6842;16;(0.781 0.800 0.819 0.776 0.751 0.729 0.684 0.789 );NULL
InputWindowChange;2021-01-28 10:11:26.1642;6379;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;14;0.0000;0.0000;Running;3.4409;8;0.6000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:11:27.6414;6466;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8172;17;(0.799 0.814 0.808 0.805 0.817 0.752 0.765 0.766 );NULL
InputWindowChange;2021-01-28 10:11:27.6424;6466;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;14;-3.5260;0.0000;Running;3.4409;8;0.6000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:11:27.6434;6466;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;14;-3.5260;0.0000;Running;3.4409;7;0.6500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:11:28.0305;6489;d19eabb728a0c2ff97dd8f4770290592;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6904;17;(0.779 0.773 0.755 0.741 0.690 0.790 0.781 0.746 );NULL
InputWindowChange;2021-01-28 10:11:33.1668;6791;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Open;15;0.0000;0.0000;Running;2.1273;7;0.6500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:11:38.1736;7084;d19eabb728a0c2ff97dd8f4770290592;anonymous;NULL;Closed;15;0.0070;0.0000;Running;2.1273;7;0.6500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
