Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-28 11:42:58.0111;21;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2146;ReceivingData
Sample;2021-01-28 11:42:58.0211;22;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2014;ReceivingData
Sample;2021-01-28 11:42:58.1332;29;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1801;ReceivingData
Sample;2021-01-28 11:42:58.1452;30;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1566;ReceivingData
Sample;2021-01-28 11:42:58.3147;42;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1475;ReceivingData
Sample;2021-01-28 11:42:58.3277;43;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1260;ReceivingData
Sample;2021-01-28 11:42:58.3985;48;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1224;ReceivingData
Sample;2021-01-28 11:42:58.4085;49;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1149;ReceivingData
Sample;2021-01-28 11:42:58.5461;59;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1112;ReceivingData
Sample;2021-01-28 11:42:58.5720;60;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1075;ReceivingData
Sample;2021-01-28 11:42:58.6778;68;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1039;ReceivingData
Sample;2021-01-28 11:42:58.6957;69;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1069;ReceivingData
Sample;2021-01-28 11:42:58.7735;75;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.0901;ReceivingData
Sample;2021-01-28 11:42:58.7825;76;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.0880;ReceivingData
Sample;2021-01-28 11:42:58.8074;77;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.0910;ReceivingData
Sample;2021-01-28 11:42:58.9042;82;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.0917;ReceivingData
Sample;2021-01-28 11:42:58.9211;83;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1050;ReceivingData
Sample;2021-01-28 11:42:59.0308;91;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1229;ReceivingData
Sample;2021-01-28 11:42:59.0458;92;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1250;ReceivingData
Sample;2021-01-28 11:42:59.1625;99;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1427;ReceivingData
Sample;2021-01-28 11:42:59.1764;100;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1532;ReceivingData
Sample;2021-01-28 11:42:59.3201;110;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1615;ReceivingData
Sample;2021-01-28 11:42:59.3330;111;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1935;ReceivingData
Sample;2021-01-28 11:42:59.4317;117;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2158;ReceivingData
Sample;2021-01-28 11:42:59.4397;118;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2379;ReceivingData
Sample;2021-01-28 11:42:59.5954;128;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2495;ReceivingData
Sample;2021-01-28 11:42:59.5983;129;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1896;ReceivingData
Sample;2021-01-28 11:42:59.6632;133;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1557;ReceivingData
Sample;2021-01-28 11:42:59.6742;134;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.1679;ReceivingData
Sample;2021-01-28 11:42:59.8056;143;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2386;ReceivingData
Sample;2021-01-28 11:42:59.8225;144;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2807;ReceivingData
Sample;2021-01-28 11:42:59.8365;145;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2818;ReceivingData
Sample;2021-01-28 11:42:59.9133;151;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2939;ReceivingData
Sample;2021-01-28 11:42:59.9342;152;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.3050;ReceivingData
Sample;2021-01-28 11:43:00.0789;160;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2722;ReceivingData
Sample;2021-01-28 11:43:00.0978;161;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2719;ReceivingData
Sample;2021-01-28 11:43:00.1961;167;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2688;ReceivingData
Sample;2021-01-28 11:43:00.2031;168;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2559;ReceivingData
Sample;2021-01-28 11:43:00.3198;177;32495a68aaf4d7043bfc323dc0594fca;anonymous;0.2646;ReceivingData
