Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
MotorImagery;2021-01-28 14:59:11.6224;2067;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.8363;9;(0.859 0.851 0.836 0.727 0.729 0.743 0.783 0.876 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:11.6233;2067;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;4;-3.5184;0.0000;Running;4.3614;12;0.1000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:59:11.6243;2067;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;4;-3.5184;0.0000;Running;4.3614;11;0.1500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:59:12.9899;2148;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6695;9;(0.728 0.669 0.852 0.836 0.789 0.819 0.768 0.752 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:17.1558;2393;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;3.3647;11;0.1500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:59:19.7899;2546;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.7748;10;(0.722 0.775 0.722 0.740 0.706 0.775 0.794 0.779 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:19.7919;2546;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;5;-2.3664;0.0000;Running;3.3647;11;0.1500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:59:19.7949;2546;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;5;-2.3664;0.0000;Running;3.3647;10;0.2000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:59:20.7904;2605;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6101;10;(0.712 0.720 0.745 0.610 0.802 0.780 0.763 0.730 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:59:23.8410;2784;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.7354;11;(0.792 0.783 0.767 0.775 0.740 0.735 0.744 0.812 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:24.1645;2803;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;2.7067;10;0.2000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 14:59:24.5012;2823;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6779;11;(0.712 0.678 0.756 0.802 0.780 0.785 0.734 0.738 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:59:25.9011;2905;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.8203;12;(0.820 0.702 0.725 0.772 0.802 0.829 0.832 0.832 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:26.8881;2963;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;6;-2.2808;0.0000;Running;2.7067;10;0.2000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:59:26.8891;2963;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;6;-2.2808;0.0000;Running;2.7067;10;0.2000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
Rest;2021-01-28 14:59:27.0357;2972;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6499;12;(0.745 0.757 0.711 0.650 0.764 0.776 0.768 0.755 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:31.1776;3215;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;3.3803;10;0.2000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:59:31.7885;3251;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.9288;13;(0.905 0.917 0.929 0.722 0.808 0.841 0.890 0.901 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:31.7895;3251;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;7;-4.3904;0.0000;Running;3.3803;10;0.2000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:59:31.7905;3251;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;7;-4.3904;0.0000;Running;3.3803;9;0.2500;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:59:34.4632;3409;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6366;13;(0.843 0.836 0.796 0.798 0.803 0.707 0.637 0.868 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:59:38.1746;3628;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.7796;14;(0.766 0.729 0.714 0.731 0.738 0.780 0.726 0.732 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:38.1935;3629;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Open;8;0.0000;0.0000;Running;4.3544;9;0.2500;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 14:59:39.3738;3697;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6891;14;(0.689 0.892 0.864 0.852 0.847 0.826 0.779 0.727 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:59:40.5953;3769;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.7692;15;(0.771 0.823 0.809 0.811 0.783 0.769 0.769 0.721 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:40.5963;3769;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;8;-2.5967;0.0000;Running;4.3544;9;0.2500;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:59:40.5963;3769;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;8;-2.5967;0.0000;Running;4.3544;8;0.3000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:59:40.9863;3792;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6998;15;(0.777 0.763 0.760 0.700 0.783 0.769 0.769 0.769 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:45.2063;4041;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Open;9;0.0000;0.0000;Running;2.7164;8;0.3000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:59:45.2063;4041;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.8204;16;(0.735 0.743 0.820 0.701 0.731 0.786 0.796 0.716 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:45.2083;4041;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;9;-5.0000;0.0000;Running;2.7164;8;0.3000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:59:45.2083;4041;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;9;-5.0000;0.0000;Running;2.7164;7;0.3500;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:59:45.9415;4084;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6448;16;(0.843 0.834 0.811 0.814 0.782 0.765 0.645 0.880 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:52.2183;4451;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Open;10;0.0000;0.0000;Running;3.5235;7;0.3500;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:59:53.7604;4541;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.7939;17;(0.795 0.794 0.720 0.780 0.807 0.805 0.815 0.839 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:59:54.3983;4579;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6575;17;(0.851 0.827 0.801 0.738 0.658 0.893 0.873 0.858 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:55.7552;4658;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;10;-1.4663;0.0000;Running;3.5235;7;0.3500;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:59:55.7592;4658;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;10;-1.4663;0.0000;Running;3.5235;7;0.3500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
MotorImagery;2021-01-28 14:59:56.3157;4691;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.7508;18;(0.727 0.758 0.726 0.751 0.716 0.765 0.747 0.736 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:59:56.4164;4697;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6809;18;(0.727 0.758 0.726 0.751 0.704 0.681 0.747 0.736 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:59:58.0921;4795;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.7901;19;(0.796 0.790 0.760 0.829 0.828 0.828 0.832 0.806 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:59:58.2527;4804;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6731;19;(0.796 0.790 0.729 0.673 0.828 0.828 0.832 0.806 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:59:59.2290;4860;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Open;11;0.0000;0.0000;Running;4.1572;7;0.3500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:59:59.5043;4876;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.9178;20;(0.881 0.918 0.721 0.816 0.864 0.859 0.860 0.852 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 15:00:00.1596;4914;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.6964;20;(0.719 0.723 0.700 0.730 0.696 0.845 0.811 0.765 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 15:00:01.8264;5012;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;ReceivingData;0.8182;21;(0.818 0.709 0.706 0.725 0.731 0.790 0.800 0.814 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 15:00:03.3933;5104;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;11;-0.8393;0.0000;Running;4.1572;7;0.3500;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 15:00:03.3943;5104;6e0c9ffbe13bb34f5f2423c1b5719579;anonymous;NULL;NULL;NULL;NULL;Closed;11;-0.8393;0.0000;Running;4.1572;7;0.3500;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
