Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
Rest;2021-01-28 13:31:35.3235;983;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7185;3;NULL
MotorImagery;2021-01-28 13:31:35.5052;998;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7309;4;NULL
Rest;2021-01-28 13:31:35.8513;1024;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7193;4;NULL
MotorImagery;2021-01-28 13:31:35.8702;1025;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7232;5;NULL
Rest;2021-01-28 13:31:37.2717;1129;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7149;5;NULL
MotorImagery;2021-01-28 13:31:37.3715;1137;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7347;6;NULL
Rest;2021-01-28 13:31:37.6507;1155;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7148;6;NULL
MotorImagery;2021-01-28 13:31:39.0383;1250;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7282;7;NULL
Rest;2021-01-28 13:31:39.5389;1287;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6921;7;NULL
InputWindowChange;2021-01-28 13:31:44.8935;1637;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Open;1;-1.2338;0.0000;Running;1.0117;9;0.0500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:31:45.3259;1670;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7265;8;NULL
Rest;2021-01-28 13:31:45.5494;1686;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7165;8;NULL
MotorImagery;2021-01-28 13:31:45.8028;1704;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7281;9;NULL
Rest;2021-01-28 13:31:47.3332;1818;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7075;9;NULL
MotorImagery;2021-01-28 13:31:48.3377;1887;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7298;10;NULL
InputWindowChange;2021-01-28 13:31:48.8952;1925;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;1;-1.2151;0.0000;Running;1.0117;9;0.0500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:31:48.8992;1925;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;1;-1.2151;0.0000;Running;1.0117;9;0.0500;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;RejInput
Rest;2021-01-28 13:31:50.3563;2032;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7172;10;NULL
MotorImagery;2021-01-28 13:31:59.7613;2714;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7329;11;NULL
InputWindowChange;2021-01-28 13:32:00.0676;2735;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Open;2;-1.2151;0.0000;Running;2.3580;9;0.0500;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-01-28 13:32:01.3972;2829;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7060;11;NULL
MotorImagery;2021-01-28 13:32:01.6817;2849;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7230;12;NULL
Rest;2021-01-28 13:32:01.7810;2855;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7052;12;NULL
MotorImagery;2021-01-28 13:32:03.2102;2952;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7306;13;NULL
InputWindowChange;2021-01-28 13:32:04.0665;3012;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;2;-1.1971;0.0000;Running;2.3580;9;0.0500;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:32:04.0675;3012;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;2;-1.1971;0.0000;Running;2.3580;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;RejInput
Rest;2021-01-28 13:32:04.2091;3022;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7194;13;NULL
MotorImagery;2021-01-28 13:32:04.6190;3050;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7258;14;NULL
Rest;2021-01-28 13:32:04.7008;3056;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6989;14;NULL
MotorImagery;2021-01-28 13:32:05.2314;3097;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7366;15;NULL
Rest;2021-01-28 13:32:05.4039;3110;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6978;15;NULL
MotorImagery;2021-01-28 13:32:07.6424;3272;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7285;16;NULL
Rest;2021-01-28 13:32:08.0363;3301;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7060;16;NULL
MotorImagery;2021-01-28 13:32:12.1784;3587;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7282;17;NULL
Rest;2021-01-28 13:32:12.3879;3601;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7198;17;NULL
MotorImagery;2021-01-28 13:32:12.5085;3609;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7252;18;NULL
Rest;2021-01-28 13:32:12.5325;3610;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6923;18;NULL
InputWindowChange;2021-01-28 13:32:15.2252;3798;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Open;3;-1.1971;0.0000;Running;1.5866;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:32:18.8969;4067;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7313;19;NULL
InputWindowChange;2021-01-28 13:32:19.2120;4089;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;3;-1.1967;0.0000;Running;1.5866;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:32:19.2151;4089;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;3;-1.1967;0.0000;Running;1.5866;9;0.0500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;RejInput
Rest;2021-01-28 13:32:20.3085;4172;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7059;19;NULL
MotorImagery;2021-01-28 13:32:26.8086;4640;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7251;20;NULL
Rest;2021-01-28 13:32:26.8336;4641;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7148;20;NULL
MotorImagery;2021-01-28 13:32:28.3691;4757;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7292;21;NULL
Rest;2021-01-28 13:32:28.6254;4777;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7047;21;NULL
InputWindowChange;2021-01-28 13:32:30.3987;4907;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Open;4;-1.1967;0.0000;Running;2.5282;9;0.0500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:32:31.5694;4989;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7333;22;NULL
InputWindowChange;2021-01-28 13:32:31.5714;4989;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;4;-4.0100;0.0000;Running;2.5282;9;0.0500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:32:31.5723;4989;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;4;-4.0100;0.0000;Running;2.5282;8;0.1000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-28 13:32:31.6990;4996;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7114;22;NULL
MotorImagery;2021-01-28 13:32:31.7050;4997;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7257;23;NULL
Rest;2021-01-28 13:32:33.2434;5100;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6923;23;NULL
InputWindowChange;2021-01-28 13:32:42.1423;5744;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Open;5;-4.0100;0.0000;Running;1.2166;8;0.1000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:32:42.9329;5798;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7279;24;NULL
InputWindowChange;2021-01-28 13:32:42.9329;5798;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;5;-7.2064;0.0000;Running;1.2166;8;0.1000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:32:42.9329;5798;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;5;-7.2064;0.0000;Running;1.2166;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-28 13:32:43.7318;5854;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7191;24;NULL
MotorImagery;2021-01-28 13:32:45.5021;5984;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7229;25;NULL
Rest;2021-01-28 13:32:45.9007;6011;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7136;25;NULL
InputWindowChange;2021-01-28 13:32:53.3801;6545;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Open;6;-7.2064;0.0000;Running;2.6769;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:32:55.8381;6731;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7318;26;NULL
InputWindowChange;2021-01-28 13:32:57.3688;6842;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;6;-7.2056;0.0000;Running;2.6769;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:32:57.3708;6842;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;6;-7.2056;0.0000;Running;2.6769;7;0.1500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;RejInput
Rest;2021-01-28 13:32:59.2668;6978;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7133;26;NULL
InputWindowChange;2021-01-28 13:33:07.7263;7588;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Open;7;-7.2056;0.0000;Running;2.8617;7;0.1500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:33:10.2103;7769;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7213;27;NULL
Rest;2021-01-28 13:33:10.3280;7777;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7088;27;NULL
MotorImagery;2021-01-28 13:33:10.4098;7783;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7214;28;NULL
InputWindowChange;2021-01-28 13:33:11.7299;7873;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;7;-7.1895;0.0000;Running;2.8617;7;0.1500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:33:11.7309;7873;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;7;-7.1895;0.0000;Running;2.8617;7;0.1500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;RejInput
Rest;2021-01-28 13:33:11.8007;7879;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7153;28;NULL
MotorImagery;2021-01-28 13:33:12.1987;7904;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7250;29;NULL
Rest;2021-01-28 13:33:12.8036;7947;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6934;29;NULL
InputWindowChange;2021-01-28 13:33:22.5248;8627;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Open;8;-7.1895;0.0000;Running;2.7281;7;0.1500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:33:22.5746;8630;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7373;30;NULL
Rest;2021-01-28 13:33:23.0704;8664;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7131;30;NULL
MotorImagery;2021-01-28 13:33:25.6610;8843;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7324;31;NULL
InputWindowChange;2021-01-28 13:33:26.5118;8905;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;8;-7.1859;0.0000;Running;2.7281;7;0.1500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:33:26.5137;8905;15610ad5a0050bc49caf27334d5ac508;anonymous;NULL;Closed;8;-7.1859;0.0000;Running;2.7281;7;0.1500;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;RejInput
Rest;2021-01-28 13:33:28.0252;9010;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7190;31;NULL
MotorImagery;2021-01-28 13:33:35.4777;9538;15610ad5a0050bc49caf27334d5ac508;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7379;32;NULL
