Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
BCIStateUpdated;2021-02-02 12:36:43.0982;1;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-02-02 12:36:45.6610;17;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-02-02 12:36:45.7766;24;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-02-02 12:37:08.3773;1241;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:37:10.3459;1349;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;NULL;Open;0;0.0000;0.0000;Running;4.3051;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:37:15.3535;1634;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;NULL;Closed;0;0.0103;0.0000;Running;4.3051;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:37:15.3585;1634;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;NULL;Closed;0;0.0103;0.0000;Running;4.3051;10;0.0000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:37:17.3525;1751;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;NULL;Open;1;0.0000;0.0000;Running;2.0692;10;0.0000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:37:18.1175;1795;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7349;1;(0.739 0.731 0.745 0.736 0.735 0.749 0.768 0.743 )
Rest;2021-02-02 12:37:18.2502;1803;a337c59aa53ce8ef3d79e0efda766e4c;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7134;1;(0.739 0.731 0.745 0.736 0.735 0.732 0.713 0.743 )
